timestamp,equity
2025-12-06T01:16:41.289463,1000.0
2025-12-06T01:16:42.830183,1000.0
2025-12-06T01:16:44.096574,1000.0
2025-12-06T01:16:45.774931,1000.0
2025-12-06T01:16:47.465537,1000.0
2025-12-06T01:21:24.961923+00:00,1000.0
2025-12-06T01:22:25.594991+00:00,1000.0
2025-12-06T01:23:28.895941+00:00,1000.0
2025-12-06T01:24:29.182709+00:00,1000.0
2025-12-06T01:25:29.483818+00:00,1000.0
2025-12-06T01:25:59.396302+00:00,1000.0
2025-12-06T01:26:00.461284+00:00,1000.0
2025-12-06T01:26:01.895250+00:00,1000.0
2025-12-06T01:26:02.964819+00:00,1000.0
2025-12-06T01:26:04.151536+00:00,1000.0
2025-12-06T01:28:30.101363+00:00,1000.0
2025-12-06T01:28:31.162062+00:00,1000.0
2025-12-06T01:28:32.399052+00:00,1000.0
2025-12-06T01:28:33.812018+00:00,1000.0
2025-12-06T01:28:34.866186+00:00,1000.0
2025-12-06T01:34:21.874852+00:00,1000.0
2025-12-06T01:34:22.941691+00:00,1000.0
2025-12-06T01:34:24.143202+00:00,1000.0
2025-12-06T01:34:25.604403+00:00,1000.0
2025-12-06T01:34:26.656692+00:00,1000.0
2025-12-06T01:37:56.945427+00:00,1000.0
2025-12-06T01:37:57.996194+00:00,1000.0
2025-12-06T01:37:59.207974+00:00,1000.0
2025-12-06T01:38:00.628387+00:00,1000.0
2025-12-06T01:38:01.673690+00:00,1000.0
2025-12-06T01:46:34.353878+00:00,1000.0
2025-12-06T01:46:40.240930+00:00,1000.0
2025-12-06T01:46:45.582024+00:00,1000.0
2025-12-06T01:46:50.889132+00:00,1000.0
2025-12-06T01:46:56.195004+00:00,1000.0
2025-12-06T01:47:13.316045+00:00,1000.0
2025-12-06T01:47:18.637154+00:00,1000.0
2025-12-06T01:47:24.355906+00:00,1000.0
2025-12-06T01:47:47.371825+00:00,1000.0
2025-12-06T01:47:52.760721+00:00,1000.0
2025-12-06T01:47:58.649906+00:00,1000.0
2025-12-06T01:51:32.447175+00:00,1000.0
2025-12-06T01:51:37.747483+00:00,1000.0000111969795
2025-12-06T01:51:43.413777+00:00,1000.0000111969795
2025-12-06T01:51:48.547016+00:00,1000.0
2025-12-06T01:51:54.268224+00:00,1000.0
2025-12-06T01:51:59.974293+00:00,1000.0
2025-12-06T01:52:05.891998+00:00,1000.0
2025-12-06T01:52:11.578944+00:00,1000.0
2025-12-06T01:52:16.852085+00:00,1000.0
2025-12-06T01:52:22.481893+00:00,1000.0
2025-12-06T01:52:27.751892+00:00,1000.0
2025-12-06T01:57:58.839241+00:00,1000.0
2025-12-06T01:58:00.885084+00:00,1000.0
2025-12-06T01:58:03.150653+00:00,1000.0
2025-12-06T01:58:05.199744+00:00,1000.0
2025-12-06T01:58:07.859962+00:00,1000.0
2025-12-06T01:58:14.251027+00:00,1000.0
2025-12-06T01:58:16.837833+00:00,1000.0002239283072
2025-12-06T01:58:19.325118+00:00,1000.0002239283072
2025-12-06T01:58:21.946332+00:00,1000.0002239283072
2025-12-06T01:58:24.044367+00:00,1000.0002239283072
2025-12-06T02:08:44.042049+00:00,1000.0
2025-12-06T02:08:49.736581+00:00,1000.0
2025-12-06T02:08:55.008017+00:00,999.9997759201559
2025-12-06T02:08:59.949629+00:00,1000.0
2025-12-06T02:09:05.293276+00:00,1000.0
2025-12-06T02:09:10.619463+00:00,999.9997759201559
2025-12-06T02:09:17.166393+00:00,1000.0
2025-12-06T02:09:22.464541+00:00,999.9997759201559
2025-12-06T02:09:27.770160+00:00,1000.0
2025-12-06T02:09:33.189415+00:00,1000.0
2025-12-06T02:09:38.520286+00:00,1000.0
2025-12-06T02:13:18.425332+00:00,1000.0
2025-12-06T02:13:23.716748+00:00,1000.0
2025-12-06T02:13:28.967673+00:00,1000.0
2025-12-06T02:13:38.008606+00:00,1000.0
2025-12-06T02:13:43.653469+00:00,1000.0
2025-12-06T02:13:49.323680+00:00,1000.0
2025-12-06T02:17:54.071323+00:00,1000.0
2025-12-06T02:17:56.901405+00:00,1000.0
2025-12-06T02:17:59.891691+00:00,1000.0
2025-12-06T02:18:01.991767+00:00,1000.0
2025-12-06T02:18:04.314745+00:00,1000.0
2025-12-06T02:18:10.695065+00:00,1000.0
2025-12-06T02:18:12.746793+00:00,1000.0
2025-12-06T02:18:15.390631+00:00,1000.0
2025-12-06T02:18:17.445380+00:00,1000.0
2025-12-06T02:18:20.114073+00:00,1000.0
2025-12-06T02:18:26.610834+00:00,1000.0
2025-12-06T02:18:28.677102+00:00,1000.0
2025-12-06T02:18:30.960363+00:00,1000.0
2025-12-06T02:18:33.101735+00:00,1000.0
2025-12-06T02:18:35.372085+00:00,1000.0
2025-12-06T02:24:43.221683+00:00,1000.0
2025-12-06T02:24:45.279967+00:00,1000.0
2025-12-06T02:24:47.675869+00:00,1000.0
2025-12-06T02:39:15.833703+00:00,1000.0
2025-12-06T02:39:17.897527+00:00,1000.0
2025-12-06T02:39:20.554902+00:00,1000.0
